operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,,,
noInfo,R16Q3081H4F2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456627,20579E4917BA,a4:bb:6d:ce:ca:1c,KAY-DT-43,45:29.6,27.385,22.248,10.796,success,noInfo,2.064,1.601,0.82
noInfo,R16Q3081H4F5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456637,20579E4916A2,a4:bb:6d:ce:ca:1c,KAY-DT-43,47:19.8,26.205,23.109,10.71,success,noInfo,2.058,1.601,0.819
noInfo,R16Q3081H4A1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456652,20579E490D62,a4:bb:6d:ce:ca:1c,KAY-DT-43,49:49.8,33.216,22.188,10.592,success,noInfo,2.017,1.609,0.828
noInfo,R16Q3081H4A4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456667,20579E490E05,a4:bb:6d:ce:ca:1c,KAY-DT-43,52:01.9,31.266,22.132,10.681,success,noInfo,1.988,1.622,0.814
noInfo,R16Q3081H4A0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456682,20579E490087,a4:bb:6d:ce:ca:1c,KAY-DT-43,54:03.7,26.336,22.499,10.711,success,noInfo,2.061,1.64,0.861
noInfo,R16Q3081H4Z0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456697,20579E48F210,a4:bb:6d:ce:ca:1c,KAY-DT-43,56:14.1,30.964,22.418,10.69,success,noInfo,2.019,1.626,0.821
noInfo,R16Q3081H4Z7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456712,20579E48F1D0,a4:bb:6d:ce:ca:1c,KAY-DT-43,58:27.6,26.291,22.296,10.602,success,noInfo,2.044,1.642,0.819
noInfo,R16Q3081H4F6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456722,20579E48F1EF,a4:bb:6d:ce:ca:1c,KAY-DT-43,00:10.2,30.142,23.478,10.526,success,noInfo,2.066,1.641,0.817
noInfo,R16Q3081H3U6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456737,20579E4919FE,a4:bb:6d:ce:ca:1c,KAY-DT-43,02:51.9,32.231,21.681,10.435,success,noInfo,2.112,1.589,0.817
noInfo,R16Q3081H3U3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456762,20579E491A87,a4:bb:6d:ce:ca:1c,KAY-DT-43,07:15.2,31.284,22.957,10.883,success,noInfo,2.178,1.572,0.827
noInfo,R16Q3081H3U5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456772,20579E490E54,a4:bb:6d:ce:ca:1c,KAY-DT-43,08:51.5,32.358,22.099,10.717,success,noInfo,2.125,1.62,0.815
noInfo,R16Q3081H4F8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456782,20579E490CB5,a4:bb:6d:ce:ca:1c,KAY-DT-43,10:17.5,32.518,23.078,10.678,success,noInfo,2.197,1.654,0.82
noInfo,R16Q3081H3S4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456807,20579E490A0D,a4:bb:6d:ce:ca:1c,KAY-DT-43,12:18.7,33.313,22.762,10.517,success,noInfo,2.107,1.646,0.813
noInfo,R16Q3081H6A9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456822,20579E490A00,a4:bb:6d:ce:ca:1c,KAY-DT-43,13:45.9,32.243,22.473,10.444,success,noInfo,2.049,1.637,0.826
noInfo,R16Q3081H3U0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456832,20579E491B42,a4:bb:6d:ce:ca:1c,KAY-DT-43,15:11.5,30.146,22.828,10.581,success,noInfo,2.022,1.667,0.828
noInfo,R16Q3081H3R5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456847,20579E48F7E3,a4:bb:6d:ce:ca:1c,KAY-DT-43,17:10.5,30.076,22.293,10.818,success,noInfo,2.029,1.592,0.818
noInfo,R16Q3081H3R7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456857,20579E490F6D,a4:bb:6d:ce:ca:1c,KAY-DT-43,18:38.0,33.209,21.965,10.49,success,noInfo,2.079,1.658,0.82
noInfo,R16Q3081H3U8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456867,20579E49190C,a4:bb:6d:ce:ca:1c,KAY-DT-43,20:12.9,29.949,23.018,10.825,success,noInfo,2.064,1.659,0.817
noInfo,R16Q3081H3R8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456872,20579E4918C1,a4:bb:6d:ce:ca:1c,KAY-DT-43,22:20.9,32.429,22.393,10.787,success,noInfo,2.105,1.609,0.824
noInfo,R16Q3081H3U1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456887,20579E490E7A,a4:bb:6d:ce:ca:1c,KAY-DT-43,23:50.8,27.394,22.999,10.544,success,noInfo,2.063,1.655,0.825
noInfo,R16Q3081H3R4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456897,20579E48F134,a4:bb:6d:ce:ca:1c,KAY-DT-43,25:11.7,32.98,23.009,10.75,success,noInfo,2.023,1.611,0.831
noInfo,R16Q3081H3Q5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456912,20579E49170B,a4:bb:6d:ce:ca:1c,KAY-DT-43,28:19.0,30.497,22.644,10.509,success,noInfo,2.07,1.597,0.813
noInfo,R16Q3081H4Z5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456927,20579E490EC0,a4:bb:6d:ce:ca:1c,KAY-DT-43,30:23.7,30.316,22.561,11.277,success,noInfo,2.062,1.65,0.827
noInfo,R16Q3081H3J8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456942,20579E491A13,a4:bb:6d:ce:ca:1c,KAY-DT-43,32:21.6,31.41,21.721,10.662,success,noInfo,2.02,1.617,0.816
noInfo,R16Q3081H3K5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456957,20579E4919C5,a4:bb:6d:ce:ca:1c,KAY-DT-43,34:32.8,30.303,22.794,10.893,success,noInfo,2.102,1.651,0.815
noInfo,R16Q3081H3J4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456972,20579E4909D6,a4:bb:6d:ce:ca:1c,KAY-DT-43,36:41.1,29.136,22.01,10.612,success,noInfo,2.088,1.688,0.828
noInfo,R16Q3081H3J3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456982,20579E491772,a4:bb:6d:ce:ca:1c,KAY-DT-43,38:48.2,30.333,22.731,10.728,success,noInfo,2.113,1.587,0.81
noInfo,R16Q3081H3K8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456997,20579E4915F7,a4:bb:6d:ce:ca:1c,KAY-DT-43,45:28.0,30.245,21.732,10.714,success,noInfo,1.983,1.708,0.816
noInfo,R16Q3081H4R5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457014,20579E4918DD,a4:bb:6d:ce:ca:1c,KAY-DT-43,47:16.7,31.277,21.796,10.812,success,noInfo,2.094,1.643,0.809
noInfo,R16Q3081H4K1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457031,20579E490B4F,a4:bb:6d:ce:ca:1c,KAY-DT-43,48:41.9,31.439,23.273,10.651,success,noInfo,2.02,1.587,0.804
noInfo,R16Q3081H3Q3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457047,20579E48F11F,a4:bb:6d:ce:ca:1c,KAY-DT-43,50:26.6,32.127,22.344,10.973,success,noInfo,2.077,1.621,0.826
noInfo,R16Q3081H3Q1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457067,20579E490EB1,a4:bb:6d:ce:ca:1c,KAY-DT-43,52:14.8,30.953,23.37,10.712,success,noInfo,2.084,1.581,0.823
noInfo,R16Q3081H4K4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457089,20579E490D66,a4:bb:6d:ce:ca:1c,KAY-DT-43,54:43.3,30.269,22.763,10.799,success,noInfo,2.028,1.613,0.815
noInfo,R16Q3081H3J5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457105,20579E4919EC,a4:bb:6d:ce:ca:1c,KAY-DT-43,56:22.3,31.357,22.978,10.69,success,noInfo,2.139,1.67,0.806
noInfo,R16Q3081H3H1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457115,20579E491927,a4:bb:6d:ce:ca:1c,KAY-DT-43,58:21.7,26.366,21.704,10.472,success,noInfo,2.133,1.7,0.809
noInfo,R16Q3081H3F9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457125,20579E4919FA,a4:bb:6d:ce:ca:1c,KAY-DT-43,00:00.3,32.377,23.522,10.704,success,noInfo,2.078,1.666,0.807
noInfo,R16Q3081H3H0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457140,20579E490F35,a4:bb:6d:ce:ca:1c,KAY-DT-43,01:24.9,30.317,22.781,10.773,success,noInfo,1.972,1.589,0.815
noInfo,R16Q3081H3H4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457155,20579E490780,a4:bb:6d:ce:ca:1c,KAY-DT-43,02:46.4,31.438,22.567,11.165,success,noInfo,2.077,1.587,0.833
noInfo,R16Q3081H3F4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457170,20579E490781,a4:bb:6d:ce:ca:1c,KAY-DT-43,04:06.7,31.147,23.447,10.582,success,noInfo,2.048,1.604,0.814
noInfo,R16Q3081H4H6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457180,20579E491796,a4:bb:6d:ce:ca:1c,KAY-DT-43,05:35.0,25.356,21.89,10.608,success,noInfo,2.119,1.622,0.817
noInfo,R16Q3081H3A8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457196,20579E48F7AF,a4:bb:6d:ce:ca:1c,KAY-DT-43,06:57.1,31.253,22.494,10.753,success,noInfo,2.046,1.659,0.816
noInfo,R16Q3081H3A7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457207,20579E490F06,a4:bb:6d:ce:ca:1c,KAY-DT-43,08:20.4,30.258,22.425,11.068,success,noInfo,2.021,1.654,0.814
noInfo,R16Q3081H3F2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457222,20579E4907C4,a4:bb:6d:ce:ca:1c,KAY-DT-43,09:39.3,31.209,22.859,10.654,success,noInfo,2.134,1.605,0.812
noInfo,R16Q3081H3Z8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457237,20579E48F0ED,a4:bb:6d:ce:ca:1c,KAY-DT-43,12:16.7,33.13,22.951,10.807,success,noInfo,2.103,1.633,0.803
noInfo,R16Q3081H3R3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457247,20579E48F126,a4:bb:6d:ce:ca:1c,KAY-DT-43,13:56.0,30.266,22.574,10.53,success,noInfo,2.096,1.611,0.819
noInfo,R16Q3081H3Z4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457262,20579E48F0CB,a4:bb:6d:ce:ca:1c,KAY-DT-43,15:20.2,31.195,22.817,10.568,success,noInfo,2.052,1.606,0.809
noInfo,R16Q3081H3A2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457287,20579E490D9A,a4:bb:6d:ce:ca:1c,KAY-DT-43,17:48.8,32.279,22.798,10.826,success,noInfo,2.023,1.621,0.817
noInfo,R16Q3081H3Z6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457307,20579E48F12F,a4:bb:6d:ce:ca:1c,KAY-DT-43,19:13.9,31.404,22.722,3.188,success,noInfo,2.106,1.703,0.824
noInfo,R16Q3081H3Z1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457322,20579E4919C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,21:39.1,31.388,22.929,10.734,success,noInfo,2.048,1.608,0.826
noInfo,R16Q3081H2U2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457337,20579E490EC8,a4:bb:6d:ce:ca:1c,KAY-DT-43,23:15.8,31.326,22.755,10.553,success,noInfo,2.003,1.647,0.808
noInfo,R16Q3081H3Z0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457348,20579E48F48E,a4:bb:6d:ce:ca:1c,KAY-DT-43,24:39.6,31.336,22.843,10.827,success,noInfo,2.093,1.629,0.813
noInfo,R16Q3081H2U7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457363,20579E4908BB,a4:bb:6d:ce:ca:1c,KAY-DT-43,26:06.0,33.232,22.672,10.745,success,noInfo,2.072,1.636,0.814
noInfo,R16Q3081H2S9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457374,20579E4917EE,a4:bb:6d:ce:ca:1c,KAY-DT-43,28:25.8,32.325,22.73,10.566,success,noInfo,2.065,1.629,0.816
noInfo,R16Q3081H2S6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457385,20579E491864,a4:bb:6d:ce:ca:1c,KAY-DT-43,29:54.2,31.329,22.844,10.591,success,noInfo,2.07,1.639,0.829
noInfo,R16Q3081H2S5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457401,20579E490EF2,a4:bb:6d:ce:ca:1c,KAY-DT-43,31:58.3,31.383,22.635,10.78,success,noInfo,2.015,1.647,0.826
noInfo,R16Q3081H2R9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457416,20579E48F471,a4:bb:6d:ce:ca:1c,KAY-DT-43,34:00.0,31.205,23.264,10.97,success,noInfo,2.074,1.631,0.803
noInfo,R16Q3081H2S7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457436,20579E490862,a4:bb:6d:ce:ca:1c,KAY-DT-43,36:46.9,31.28,21.408,10.81,success,noInfo,2.014,1.633,0.803
noInfo,R16Q3081H2U8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457456,20579E490A51,a4:bb:6d:ce:ca:1c,KAY-DT-43,38:54.0,32.307,23.175,10.636,success,noInfo,2.035,1.617,0.815
noInfo,R16Q3081H2R5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457471,20579E490F61,a4:bb:6d:ce:ca:1c,KAY-DT-43,40:44.5,32.401,21.783,10.669,success,noInfo,1.924,1.598,0.796
noInfo,R16Q3081H2R4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457487,20579E48F0B7,a4:bb:6d:ce:ca:1c,KAY-DT-43,42:24.7,30.34,22.005,10.698,success,noInfo,2.02,1.613,0.829
noInfo,R16Q3081H2Q7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457492,20579E490E00,a4:bb:6d:ce:ca:1c,KAY-DT-43,44:34.4,32.232,22.612,10.897,success,noInfo,2.01,1.61,0.823
noInfo,R16Q3081H2S1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457513,20579E490A4F,a4:bb:6d:ce:ca:1c,KAY-DT-43,47:38.2,31.374,22.313,10.799,success,noInfo,2.099,1.59,0.819
noInfo,R16Q3081H2R3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457528,20579E4900A0,a4:bb:6d:ce:ca:1c,KAY-DT-43,51:40.1,27.436,22.005,10.601,success,noInfo,2.037,1.6,0.828
noInfo,R16Q3081H2Q2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457543,20579E490E7B,a4:bb:6d:ce:ca:1c,KAY-DT-43,53:22.5,33.24,23.37,10.669,success,noInfo,1.971,1.778,0.816
noInfo,R16Q3081H2K8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457558,20579E490D8D,a4:bb:6d:ce:ca:1c,KAY-DT-43,55:07.9,26.93,22.629,10.945,success,noInfo,2.105,1.676,0.827
noInfo,R16Q3081H2J7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457568,20579E48F1FE,a4:bb:6d:ce:ca:1c,KAY-DT-43,56:32.3,29.318,22.488,10.578,success,noInfo,2.03,1.651,0.825
noInfo,R16Q3081H2K3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457583,20579E48F120,a4:bb:6d:ce:ca:1c,KAY-DT-43,58:38.2,32.444,23.403,10.701,success,noInfo,2.06,1.61,0.811
noInfo,R16Q3081H2K4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457589,20579E48F14F,a4:bb:6d:ce:ca:1c,KAY-DT-43,00:06.9,26.145,23.234,11.062,success,noInfo,2.1,1.602,0.812
noInfo,R16Q3081H2J3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457599,20579E491828,a4:bb:6d:ce:ca:1c,KAY-DT-43,02:03.4,31.317,22.9,10.741,success,noInfo,2.052,1.645,0.821
noInfo,R16Q3081H2J6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457619,20579E491A3B,a4:bb:6d:ce:ca:1c,KAY-DT-43,03:52.5,26.42,21.8,10.756,success,noInfo,2.13,1.65,0.825
noInfo,R16Q3081H2H7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457629,20579E491723,a4:bb:6d:ce:ca:1c,KAY-DT-43,05:10.4,32.866,23.451,10.579,success,noInfo,2.084,1.792,0.815
noInfo,R16Q3081H2K5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457644,20579E490E5A,a4:bb:6d:ce:ca:1c,KAY-DT-43,07:18.1,32.686,22.886,10.796,success,noInfo,2.089,1.708,0.825
